,alpha,type,mesh_size,order
4488,7.859677086037667,ehdg,0.033,2
4489,7.85981163071231,ehdg,0.033,2
4490,7.860867413450229,ehdg,0.033,2
4491,7.857075389284049,ehdg,0.033,2
4492,7.861306478229187,ehdg,0.033,2
4493,7.862468762685695,ehdg,0.033,2
4494,7.859776363395494,ehdg,0.033,2
4495,7.863194520443332,ehdg,0.033,2
4496,7.86473401496322,ehdg,0.033,2
4497,7.8664659465991305,ehdg,0.033,2
4498,7.8728013157518895,ehdg,0.033,2
4499,7.974709051575928,ehdg,0.033,2
4500,7.989887072714046,ehdg,0.033,2
4501,8.000374758879556,ehdg,0.033,2
4502,7.90230289763351,ehdg,0.033,2
4503,7.9343918790600965,ehdg,0.033,2
4504,7.940289829817535,ehdg,0.033,2
4505,7.972662404019377,ehdg,0.033,2
4506,7.906075275699782,ehdg,0.033,2
4507,7.915066454460212,ehdg,0.033,2
4508,7.914064156283546,ehdg,0.033,2
4509,7.888334912473756,ehdg,0.033,2
4510,7.89104714562102,ehdg,0.033,2
4511,7.892965450670965,ehdg,0.033,2
4512,7.884064132927811,ehdg,0.033,2
4513,7.893914078922093,ehdg,0.033,2
4514,7.893210647819763,ehdg,0.033,2
4515,7.896539906092051,ehdg,0.033,2
4516,7.89343003838456,ehdg,0.033,2
4517,7.895154139597212,ehdg,0.033,2
4518,7.89734329716403,ehdg,0.033,2
4519,7.8963769336734675,ehdg,0.033,2
4520,7.894484840214561,ehdg,0.033,2
4521,13.696426791236757,ehdg,0.033,2
4522,13.640520482094457,ehdg,0.033,2
4523,13.672152610785947,ehdg,0.033,2
4524,13.669676648881461,ehdg,0.033,2
4525,13.626369327353967,ehdg,0.033,2
4526,13.718552408926211,ehdg,0.033,2
4527,7.896026122694233,ehdg,0.033,2
4528,7.893649823362855,ehdg,0.033,2
4529,7.894980946754976,ehdg,0.033,2
4530,7.896429955967249,ehdg,0.033,2
4531,7.898495079031384,ehdg,0.033,2
4532,7.895165680064639,ehdg,0.033,2
4533,7.8994743771281515,ehdg,0.033,2
4534,7.902681714928937,ehdg,0.033,2
4535,7.9064505764048905,ehdg,0.033,2
4536,7.906536956300868,ehdg,0.033,2
4537,7.902566373874163,ehdg,0.033,2
4538,7.917710365516489,ehdg,0.033,2
4539,7.903158320562164,ehdg,0.033,2
4540,7.898093147042783,ehdg,0.033,2
4541,7.893789833494193,ehdg,0.033,2
4542,7.878350886162092,ehdg,0.033,2
4543,8.028052989140955,ehdg,0.033,2
4544,7.994348147227415,ehdg,0.033,2
4545,7.877152811545705,ehdg,0.033,2
4546,7.865227935094861,ehdg,0.033,2
4547,7.866081925945748,ehdg,0.033,2
4548,7.858409797303042,ehdg,0.033,2
4549,7.857878681987866,ehdg,0.033,2
4550,7.860452618874016,ehdg,0.033,2
4551,7.862053006355274,ehdg,0.033,2
4552,7.983348997386454,ehdg,0.033,2
4553,8.312694934889377,ehdg,0.033,2
4554,7.888572512437737,ehdg,0.033,2
4555,7.867636613907623,ehdg,0.033,2
4556,7.864817795158745,ehdg,0.033,2
4557,7.948174115797008,ehdg,0.033,2
4558,7.862677738910864,ehdg,0.033,2
4559,7.861467440598589,ehdg,0.033,2
4560,7.887388269648378,ehdg,0.033,2
4561,7.85823305895084,ehdg,0.033,2
4562,7.9403669006367465,ehdg,0.033,2
4563,7.865043398320848,ehdg,0.033,2
4564,7.960181928810641,ehdg,0.033,2
4565,8.164855305182986,ehdg,0.033,2
4566,7.9615609720841105,ehdg,0.033,2
4567,7.857822636614726,ehdg,0.033,2
4568,7.857310028092034,ehdg,0.033,2
4569,7.857374138338543,ehdg,0.033,2
4570,13.717456361882803,ehdg,0.033,2
4571,7.858641463426099,ehdg,0.033,2
4572,13.719889686954255,ehdg,0.033,2
4573,7.858954254274058,ehdg,0.033,2
4574,7.858504140681858,ehdg,0.033,2
4575,7.859052278594604,ehdg,0.033,2
4576,7.8581908292892235,ehdg,0.033,2
4577,7.858314813925532,ehdg,0.033,2
4578,7.8588387712449865,ehdg,0.033,2
4579,7.8591529727406515,ehdg,0.033,2
4580,7.86151914962572,ehdg,0.033,2
4581,7.86615862769219,ehdg,0.033,2
4582,7.866115389024821,ehdg,0.033,2
4583,7.879548309901226,ehdg,0.033,2
4584,7.8724473488079,ehdg,0.033,2
4585,7.891003595147551,ehdg,0.033,2
4586,7.875578983296026,ehdg,0.033,2
4587,7.900772066713704,ehdg,0.033,2
4588,7.890565211850582,ehdg,0.033,2
4589,7.885651747111125,ehdg,0.033,2
4590,7.935900182599338,ehdg,0.033,2
4591,7.989860203811798,ehdg,0.033,2
4592,8.09341775567552,ehdg,0.033,2
4593,8.080678096068192,ehdg,0.033,2
4594,7.86381656065155,ehdg,0.033,2
4595,7.877180605108641,ehdg,0.033,2
4596,7.908062484618045,ehdg,0.033,2
4597,7.859567137648863,ehdg,0.033,2
4598,7.877261537710599,ehdg,0.033,2
4599,7.879086313088291,ehdg,0.033,2
4600,7.864605293706646,ehdg,0.033,2
4601,7.862090110999268,ehdg,0.033,2
4602,7.871569150207826,ehdg,0.033,2
4603,7.8682630445407025,ehdg,0.033,2
4604,7.8687411656970205,ehdg,0.033,2
4605,7.867708821403866,ehdg,0.033,2
4606,7.872524228568265,ehdg,0.033,2
4607,7.871458707884499,ehdg,0.033,2
4608,7.868206918667524,ehdg,0.033,2
4609,7.868648246627066,ehdg,0.033,2
4610,7.871539966614951,ehdg,0.033,2
4611,7.871118191900816,ehdg,0.033,2
4612,7.867203352163847,ehdg,0.033,2
4613,7.867649304423986,ehdg,0.033,2
4614,7.871083344948611,ehdg,0.033,2
4615,7.870368772013826,ehdg,0.033,2
4616,7.866863427329649,ehdg,0.033,2
4617,7.8670337745950185,ehdg,0.033,2
4618,7.871346433557212,ehdg,0.033,2
4619,7.870426321906747,ehdg,0.033,2
4620,7.867553185718733,ehdg,0.033,2
4621,7.867930734366149,ehdg,0.033,2
4622,7.87188091361321,ehdg,0.033,2
4623,7.872323911471606,ehdg,0.033,2
4624,7.8685511138075945,ehdg,0.033,2
4625,7.870591821712287,ehdg,0.033,2
4626,7.8725854298271285,ehdg,0.033,2
4627,7.876630040333252,ehdg,0.033,2
4628,7.88181692538933,ehdg,0.033,2
4629,7.8807202719886,ehdg,0.033,2
4630,7.862494106702277,ehdg,0.033,2
4631,7.865522495615929,ehdg,0.033,2
4632,8.04955925842524,ehdg,0.033,2
4633,8.018892320772638,ehdg,0.033,2
4634,7.980083705325256,ehdg,0.033,2
4635,7.860563221727503,ehdg,0.033,2
4636,7.859491147446979,ehdg,0.033,2
4637,7.899650069602851,ehdg,0.033,2
4638,7.894130168310612,ehdg,0.033,2
4639,7.8674011435899365,ehdg,0.033,2
4640,7.856256776699083,ehdg,0.033,2
4641,7.872450669467989,ehdg,0.033,2
4642,7.855913079159713,ehdg,0.033,2
4643,7.855387361716157,ehdg,0.033,2
4644,7.856421720621677,ehdg,0.033,2
4645,7.863528325334873,ehdg,0.033,2
4646,7.859838251960446,ehdg,0.033,2
4647,7.857112030965253,ehdg,0.033,2
4648,7.857801703771592,ehdg,0.033,2
4649,7.857237367470129,ehdg,0.033,2
4650,7.858591825252455,ehdg,0.033,2
4651,7.857845457914133,ehdg,0.033,2
4652,7.85866270859253,ehdg,0.033,2
4653,7.858357847662065,ehdg,0.033,2
4654,7.858522713500916,ehdg,0.033,2
4655,7.858278796380361,ehdg,0.033,2
4656,7.858924356130516,ehdg,0.033,2
4657,7.858174433322634,ehdg,0.033,2
4658,7.859357040997645,ehdg,0.033,2
4659,7.858905506827362,ehdg,0.033,2
4660,7.861624720198785,ehdg,0.033,2
4661,7.859874215890211,ehdg,0.033,2
4662,7.863632901048317,ehdg,0.033,2
4663,7.862678988552033,ehdg,0.033,2
4664,7.866273623168331,ehdg,0.033,2
4665,7.864157588445419,ehdg,0.033,2
4666,7.864603290512597,ehdg,0.033,2
4667,7.867231771738583,ehdg,0.033,2
4668,7.862148946819916,ehdg,0.033,2
4669,7.872282982948919,ehdg,0.033,2
4670,7.875750102734269,ehdg,0.033,2
4671,7.87449235498903,ehdg,0.033,2
4672,7.8702614533041455,ehdg,0.033,2
4673,7.891139685585686,ehdg,0.033,2
4674,7.866639384140529,ehdg,0.033,2
4675,7.860164239294873,ehdg,0.033,2
4676,7.864878358081946,ehdg,0.033,2
4677,7.90337811285365,ehdg,0.033,2
4678,7.953566157714945,ehdg,0.033,2
4679,7.873729822254399,ehdg,0.033,2
4680,7.873369338716424,ehdg,0.033,2
4681,7.861039318757629,ehdg,0.033,2
4682,7.865856361129514,ehdg,0.033,2
4683,7.860335181873208,ehdg,0.033,2
4684,7.864387283857754,ehdg,0.033,2
4685,13.718074468947421,ehdg,0.033,2
4686,13.717040416433854,ehdg,0.033,2
4687,7.870810273738516,ehdg,0.033,2
4688,7.864605278892619,ehdg,0.033,2
4689,7.873780454399345,ehdg,0.033,2
4690,7.8709651739248585,ehdg,0.033,2
4691,7.87037095972224,ehdg,0.033,2
4692,7.870642797628001,ehdg,0.033,2
4693,7.872187028418664,ehdg,0.033,2
4694,7.872043562037978,ehdg,0.033,2
4695,13.728923539649994,ehdg,0.033,2
4696,7.86861039772101,ehdg,0.033,2
4697,13.698153795715266,ehdg,0.033,2
4698,13.69160975937553,ehdg,0.033,2
4699,13.700665254729113,ehdg,0.033,2
4700,13.713590514348876,ehdg,0.033,2
4701,7.870677513329619,ehdg,0.033,2
4702,13.72773202979008,ehdg,0.033,2
4703,7.866256029869137,ehdg,0.033,2
4704,7.86606259045418,ehdg,0.033,2
4705,7.871065197014874,ehdg,0.033,2
4706,7.86935276200059,ehdg,0.033,2
4707,7.869098497140337,ehdg,0.033,2
4708,7.868055381448064,ehdg,0.033,2
4709,7.877119915894758,ehdg,0.033,2
4710,7.87826631481168,ehdg,0.033,2
4711,7.884951005466075,ehdg,0.033,2
4712,7.891814944028577,ehdg,0.033,2
4713,7.908299717920758,ehdg,0.033,2
4714,7.912398019654954,ehdg,0.033,2
4715,7.897691775901802,ehdg,0.033,2
4716,7.882614941438363,ehdg,0.033,2
4717,8.042189347933114,ehdg,0.033,2
4718,7.973189541175714,ehdg,0.033,2
4719,7.858595223806129,ehdg,0.033,2
4720,7.858325801518614,ehdg,0.033,2
4721,7.85723528231103,ehdg,0.033,2
4722,7.856798197923149,ehdg,0.033,2
4723,7.865219052245112,ehdg,0.033,2
4724,7.866805909240846,ehdg,0.033,2
4725,7.875744697322728,ehdg,0.033,2
4726,7.871259276858382,ehdg,0.033,2
4727,7.8722078081482305,ehdg,0.033,2
4728,7.860682430028021,ehdg,0.033,2
4729,7.8738717322606195,ehdg,0.033,2
4730,7.915531530432126,ehdg,0.033,2
4731,7.934752723107851,ehdg,0.033,2
4732,13.721450141139854,ehdg,0.033,2
4733,7.880272750652212,ehdg,0.033,2
4734,7.856980689909737,ehdg,0.033,2
4735,7.90216869307923,ehdg,0.033,2
4736,8.088850072077438,ehdg,0.033,2
4737,7.93249338062723,ehdg,0.033,2
4738,7.894912315370856,ehdg,0.033,2
4739,8.075155359797337,ehdg,0.033,2
4740,7.944985387580688,ehdg,0.033,2
4741,7.967504931346775,ehdg,0.033,2
4742,7.9055057404004385,ehdg,0.033,2
4743,8.09405003395221,ehdg,0.033,2
4744,8.104245540574093,ehdg,0.033,2
4745,8.243182938437979,ehdg,0.033,2
4746,7.866931626261965,ehdg,0.033,2
4747,7.858615571251171,ehdg,0.033,2
4748,13.720774098728704,ehdg,0.033,2
4749,7.8582738148209215,ehdg,0.033,2
4750,7.861197988562325,ehdg,0.033,2
4751,7.861037952062717,ehdg,0.033,2
4752,7.859853581743264,ehdg,0.033,2
4753,7.863400697601849,ehdg,0.033,2
4754,7.868334646655211,ehdg,0.033,2
4755,7.877748671984405,ehdg,0.033,2
4756,7.87845681471509,ehdg,0.033,2
4757,7.889129136735684,ehdg,0.033,2
4758,7.875908441143256,ehdg,0.033,2
4759,7.926269360090578,ehdg,0.033,2
4760,7.879669307073951,ehdg,0.033,2
4761,7.8691656351620844,ehdg,0.033,2
4762,7.881354608403267,ehdg,0.033,2
4763,8.011438975607996,ehdg,0.033,2
4764,7.887464552882954,ehdg,0.033,2
4765,7.867724579602373,ehdg,0.033,2
4766,7.865758716084989,ehdg,0.033,2
4767,7.8559075571580355,ehdg,0.033,2
4768,7.871935009260643,ehdg,0.033,2
4769,7.868479695357486,ehdg,0.033,2
4770,7.867768283559638,ehdg,0.033,2
4771,7.866174054529107,ehdg,0.033,2
4772,7.865936384169983,ehdg,0.033,2
4773,7.866769161157817,ehdg,0.033,2
4774,7.866965271653367,ehdg,0.033,2
4775,7.864584386654751,ehdg,0.033,2
4776,7.864527988675533,ehdg,0.033,2
4777,7.866255349460361,ehdg,0.033,2
4778,7.866091468432578,ehdg,0.033,2
4779,7.864039354230335,ehdg,0.033,2
4780,7.863631863579937,ehdg,0.033,2
4781,7.866669880814057,ehdg,0.033,2
4782,7.865888969508719,ehdg,0.033,2
4783,7.865078032070384,ehdg,0.033,2
4784,7.863903984430115,ehdg,0.033,2
4785,7.868066334937622,ehdg,0.033,2
4786,7.867665500940905,ehdg,0.033,2
4787,7.865172066488944,ehdg,0.033,2
4788,7.866969401847651,ehdg,0.033,2
4789,7.867003948632131,ehdg,0.033,2
4790,7.868678396986294,ehdg,0.033,2
4791,7.872026920482944,ehdg,0.033,2
4792,7.87689225151303,ehdg,0.033,2
4793,7.982448496265362,ehdg,0.033,2
4794,7.998033285622682,ehdg,0.033,2
4795,7.864718451210369,ehdg,0.033,2
4796,7.975728277343824,ehdg,0.033,2
4797,7.864577711304929,ehdg,0.033,2
4798,7.865983220533575,ehdg,0.033,2
4799,7.856067225927218,ehdg,0.033,2
4800,7.858565808877841,ehdg,0.033,2
4801,7.857626513114258,ehdg,0.033,2
4802,7.857484980910086,ehdg,0.033,2
4803,7.864039816757627,ehdg,0.033,2
4804,7.863591508700373,ehdg,0.033,2
4805,7.86043352366128,ehdg,0.033,2
4806,7.859353345072663,ehdg,0.033,2
4807,7.85859131225447,ehdg,0.033,2
4808,7.8581037700659015,ehdg,0.033,2
4809,7.858084501744585,ehdg,0.033,2
4810,7.857815534076227,ehdg,0.033,2
4811,7.857789040347876,ehdg,0.033,2
4812,7.857571334464107,ehdg,0.033,2
4813,7.85793470935041,ehdg,0.033,2
4814,7.857603853832787,ehdg,0.033,2
4815,7.859632095508954,ehdg,0.033,2
4816,7.858583648060663,ehdg,0.033,2
4817,7.862784681549704,ehdg,0.033,2
4818,7.861223979281362,ehdg,0.033,2
4819,7.869281117564669,ehdg,0.033,2
4820,7.866627411353058,ehdg,0.033,2
4821,7.875201711997742,ehdg,0.033,2
4822,7.8702237497232845,ehdg,0.033,2
4823,7.875703834075567,ehdg,0.033,2
4824,7.875428146463251,ehdg,0.033,2
4825,7.865527565365754,ehdg,0.033,2
4826,7.895628849598848,ehdg,0.033,2
4827,7.9579038617403866,ehdg,0.033,2
4828,7.940239633385839,ehdg,0.033,2
4829,7.858038448578745,ehdg,0.033,2
4830,7.856468702440061,ehdg,0.033,2
4831,8.000866837165635,ehdg,0.033,2
4832,7.868874573160068,ehdg,0.033,2
4833,7.867016035008469,ehdg,0.033,2
4834,8.021380680883615,ehdg,0.033,2
4835,7.868944534047486,ehdg,0.033,2
4836,7.867056727794758,ehdg,0.033,2
4837,8.235615037973588,ehdg,0.033,2
4838,8.192718158116893,ehdg,0.033,2
4839,7.998045395267902,ehdg,0.033,2
4840,7.859278711885606,ehdg,0.033,2
4841,7.858557566514296,ehdg,0.033,2
4842,13.720872493545176,ehdg,0.033,2
4843,7.897329996980693,ehdg,0.033,2
4844,7.886938497788805,ehdg,0.033,2
4845,7.863816941310271,ehdg,0.033,2
4846,7.861360150335038,ehdg,0.033,2
4847,7.876151070205916,ehdg,0.033,2
4848,7.905536433822187,ehdg,0.033,2
4849,8.011801294283542,ehdg,0.033,2
4850,13.7169726367746,ehdg,0.033,2
4851,13.717651585584779,ehdg,0.033,2
4852,7.867143960285295,ehdg,0.033,2
4853,7.8675945837357455,ehdg,0.033,2
4854,7.866227291750193,ehdg,0.033,2
4855,7.867374308978969,ehdg,0.033,2
4856,7.865473304021949,ehdg,0.033,2
4857,7.865221221662112,ehdg,0.033,2
4858,13.710139107763633,ehdg,0.033,2
4859,13.700180762318482,ehdg,0.033,2
4860,13.706530206938192,ehdg,0.033,2
4861,13.70549330169187,ehdg,0.033,2
4862,13.695978449887717,ehdg,0.033,2
4863,13.720235901459079,ehdg,0.033,2
4864,7.863999901887777,ehdg,0.033,2
4865,7.8638852354054265,ehdg,0.033,2
4866,7.864934620272543,ehdg,0.033,2
4867,7.862584222846346,ehdg,0.033,2
4868,7.8655944334809895,ehdg,0.033,2
4869,7.86160987896596,ehdg,0.033,2
4870,7.872892991546657,ehdg,0.033,2
4871,7.863983987655377,ehdg,0.033,2
4872,7.879646924073883,ehdg,0.033,2
4873,7.87528530366669,ehdg,0.033,2
4874,7.888589503267112,ehdg,0.033,2
4875,7.9148163203361594,ehdg,0.033,2
4876,8.059807755254598,ehdg,0.033,2
4877,8.040960368329273,ehdg,0.033,2
4878,8.042478688313976,ehdg,0.033,2
4879,7.8604130180848,ehdg,0.033,2
4880,7.85910742575032,ehdg,0.033,2
4881,7.8699394794775595,ehdg,0.033,2
4882,7.870124421271097,ehdg,0.033,2
4883,7.8570366744403595,ehdg,0.033,2
4884,7.857932762414317,ehdg,0.033,2
4885,7.855193068683216,ehdg,0.033,2
4886,7.856269137599895,ehdg,0.033,2
4887,7.874106697903359,ehdg,0.033,2
4888,7.864188677347109,ehdg,0.033,2
4889,7.869853218094558,ehdg,0.033,2
4890,7.877857819297047,ehdg,0.033,2
4891,8.074940902297271,ehdg,0.033,2
4892,7.959914054513861,ehdg,0.033,2
4893,7.855848417429269,ehdg,0.033,2
4894,7.990837825839263,ehdg,0.033,2
4895,8.031469434354735,ehdg,0.033,2
4896,7.945038327358093,ehdg,0.033,2
4897,7.982480749812407,ehdg,0.033,2
4898,7.861772733731169,ehdg,0.033,2
4899,7.85768405461617,ehdg,0.033,2
4900,7.875474768734331,ehdg,0.033,2
4901,13.71898288347429,ehdg,0.033,2
4902,7.857545384041763,ehdg,0.033,2
4903,7.931729954394009,ehdg,0.033,2
4904,8.002150980648487,ehdg,0.033,2
4905,8.308502464880743,ehdg,0.033,2
4906,7.87671137736789,ehdg,0.033,2
4907,8.038101710300701,ehdg,0.033,2
4908,7.9266004600404125,ehdg,0.033,2
4909,7.907870728100615,ehdg,0.033,2
4910,7.898334981887339,ehdg,0.033,2
4911,7.909081213164578,ehdg,0.033,2
4912,7.88330292406498,ehdg,0.033,2
4913,7.869800550316021,ehdg,0.033,2
4914,7.862002608285121,ehdg,0.033,2
4915,7.915385015120843,ehdg,0.033,2
4916,8.027429060137685,ehdg,0.033,2
4917,7.867026768375861,ehdg,0.033,2
4918,7.867753328812247,ehdg,0.033,2
4919,7.86287179398847,ehdg,0.033,2
4920,7.866054692962039,ehdg,0.033,2
4921,7.860457131856041,ehdg,0.033,2
4922,7.894241883650768,ehdg,0.033,2
4923,7.870431807492823,ehdg,0.033,2
4924,7.863700745334308,ehdg,0.033,2
4925,7.85950809162398,ehdg,0.033,2
4926,7.860511807687118,ehdg,0.033,2
4927,7.866876258769669,ehdg,0.033,2
4928,7.858622463627794,ehdg,0.033,2
4929,7.8566906751387355,ehdg,0.033,2
4930,7.864777392223286,ehdg,0.033,2
4931,7.863959073814674,ehdg,0.033,2
4932,7.8623396260083345,ehdg,0.033,2
4933,7.859054307899718,ehdg,0.033,2
4934,7.858448731729608,ehdg,0.033,2
4935,7.860231272839291,ehdg,0.033,2
4936,7.858966588675491,ehdg,0.033,2
4937,7.859937001228394,ehdg,0.033,2
4938,7.858908578357336,ehdg,0.033,2
4939,7.862546539559113,ehdg,0.033,2
4940,7.861191159199792,ehdg,0.033,2
4941,7.863192680943226,ehdg,0.033,2
4942,7.862029673435522,ehdg,0.033,2
4943,7.866205426331356,ehdg,0.033,2
4944,7.864054478319267,ehdg,0.033,2
4945,7.8635725986793155,ehdg,0.033,2
4946,7.863053550527322,ehdg,0.033,2
4947,7.859023386554016,ehdg,0.033,2
4948,7.862850681641829,ehdg,0.033,2
4949,7.87899676391841,ehdg,0.033,2
4950,7.861459699691987,ehdg,0.033,2
4951,7.899872165819271,ehdg,0.033,2
4952,7.941152580273983,ehdg,0.033,2
4953,7.858561329708528,ehdg,0.033,2
4954,7.993588517744441,ehdg,0.033,2
4955,7.862066653880243,ehdg,0.033,2
4956,7.860330139564939,ehdg,0.033,2
4957,7.900305201201362,ehdg,0.033,2
4958,8.093572479387426,ehdg,0.033,2
4959,8.061781849126001,ehdg,0.033,2
4960,7.857149333896921,ehdg,0.033,2
4961,7.861046896907498,ehdg,0.033,2
4962,7.8666358012941,ehdg,0.033,2
4963,7.8909121033538865,ehdg,0.033,2
4964,7.859810544459787,ehdg,0.033,2
4965,7.858039036711311,ehdg,0.033,2
4966,7.858588180380313,ehdg,0.033,2
4967,7.857126492432292,ehdg,0.033,2
4968,7.859719638356737,ehdg,0.033,2
4969,7.858915360567958,ehdg,0.033,2
4970,7.864889088651634,ehdg,0.033,2
4971,7.863056505672036,ehdg,0.033,2
4972,7.872347734814308,ehdg,0.033,2
4973,7.871215396657763,ehdg,0.033,2
4974,7.887358143452682,ehdg,0.033,2
4975,7.8829380639191,ehdg,0.033,2
4976,7.903690201626881,ehdg,0.033,2
4977,7.8906860448442515,ehdg,0.033,2
4978,7.911866670288426,ehdg,0.033,2
4979,7.892337879153583,ehdg,0.033,2
4980,7.89702502323214,ehdg,0.033,2
4981,7.9139899338164685,ehdg,0.033,2
4982,13.718615427494615,ehdg,0.033,2
4983,7.862088590013523,ehdg,0.033,2
4984,7.8628964161693995,ehdg,0.033,2
4985,7.873202557190251,ehdg,0.033,2
4986,7.874437044512962,ehdg,0.033,2
4987,7.876933549090023,ehdg,0.033,2
4988,8.057082592758734,ehdg,0.033,2
4989,7.856753121502509,ehdg,0.033,2
4990,7.854757873772773,ehdg,0.033,2
4991,7.858759244495193,ehdg,0.033,2
4992,7.857972961214815,ehdg,0.033,2
4993,7.876176551651664,ehdg,0.033,2
4994,7.870157926496048,ehdg,0.033,2
4995,7.893690516831853,ehdg,0.033,2
4996,7.8990585427667535,ehdg,0.033,2
4997,13.717364360277573,ehdg,0.033,2
4998,13.72243447420611,ehdg,0.033,2
4999,7.859602484584618,ehdg,0.033,2
5000,7.861084102997729,ehdg,0.033,2
5001,13.724576956653259,ehdg,0.033,2
5002,7.858215469500671,ehdg,0.033,2
5003,13.713811080410284,ehdg,0.033,2
5004,13.717904537305078,ehdg,0.033,2
5005,13.718138868914828,ehdg,0.033,2
5006,13.716740592045795,ehdg,0.033,2
5007,7.8591448839969065,ehdg,0.033,2
5008,13.72692850268416,ehdg,0.033,2
5009,7.857470460754583,ehdg,0.033,2
5010,7.85780258891141,ehdg,0.033,2
5011,7.861950753124281,ehdg,0.033,2
5012,7.858837155665122,ehdg,0.033,2
5013,7.8652413441924,ehdg,0.033,2
5014,7.863803880093389,ehdg,0.033,2
5015,7.878393625030464,ehdg,0.033,2
5016,7.8651599454607135,ehdg,0.033,2
5017,7.891474162632627,ehdg,0.033,2
5018,7.856699599650058,ehdg,0.033,2
5019,7.945974838791387,ehdg,0.033,2
5020,7.8766708320382595,ehdg,0.033,2
5021,7.86040518836955,ehdg,0.033,2
5022,7.860668696848734,ehdg,0.033,2
5023,7.997454207602681,ehdg,0.033,2
5024,8.02314637787036,ehdg,0.033,2
5025,8.047574111176159,ehdg,0.033,2
5026,7.870741564067315,ehdg,0.033,2
5027,7.8630790496921685,ehdg,0.033,2
5028,7.857486070775749,ehdg,0.033,2
5029,13.722825739638374,ehdg,0.033,2
5030,7.856516166016986,ehdg,0.033,2
5031,7.857526232276641,ehdg,0.033,2
5032,7.871736514949837,ehdg,0.033,2
5033,7.861982816204654,ehdg,0.033,2
5034,7.857024112925129,ehdg,0.033,2
5035,7.864752521008799,ehdg,0.033,2
5036,7.875778929752787,ehdg,0.033,2
5037,7.867526942375322,ehdg,0.033,2
5038,7.865070393512675,ehdg,0.033,2
5039,7.860942552082532,ehdg,0.033,2
5040,7.876424829730994,ehdg,0.033,2
5041,7.886411896834686,ehdg,0.033,2
5042,7.858842007150125,ehdg,0.033,2
5043,7.857214343152121,ehdg,0.033,2
5044,8.025523768985193,ehdg,0.033,2
5045,7.945039383066412,ehdg,0.033,2
5046,7.876936695971411,ehdg,0.033,2
5047,7.965968496402315,ehdg,0.033,2
5048,8.097782721921073,ehdg,0.033,2
5049,7.877680415970704,ehdg,0.033,2
5050,7.871537776758972,ehdg,0.033,2
5051,7.976107719546325,ehdg,0.033,2
5052,7.857745947820461,ehdg,0.033,2
5053,7.9365129630779085,ehdg,0.033,2
5054,13.717337394667666,ehdg,0.033,2
5055,8.493377487296543,ehdg,0.033,2
5056,7.861535387361789,ehdg,0.033,2
5057,7.859523904415307,ehdg,0.033,2
5058,7.863322255673392,ehdg,0.033,2
5059,7.870745057313227,ehdg,0.033,2
5060,7.857183598939683,ehdg,0.033,2
5061,8.139887172762611,ehdg,0.033,2
5062,7.903099987607131,ehdg,0.033,2
5063,7.857821689462683,ehdg,0.033,2
5064,7.877259864137789,ehdg,0.033,2
5065,7.884619733627628,ehdg,0.033,2
5066,7.863166079322974,ehdg,0.033,2
5067,7.876889068675828,ehdg,0.033,2
5068,7.858295519850655,ehdg,0.033,2
5069,7.9669977785941555,ehdg,0.033,2
5070,8.10714591922507,ehdg,0.033,2
5071,7.855313741886295,ehdg,0.033,2
5072,7.885605105934132,ehdg,0.033,2
5073,7.872119737079541,ehdg,0.033,2
5074,7.875621423651178,ehdg,0.033,2
5075,8.064393942524974,ehdg,0.033,2
5076,7.85788555441397,ehdg,0.033,2
5077,7.8569895972106805,ehdg,0.033,2
5078,7.857004911101461,ehdg,0.033,2
5079,7.865582680676977,ehdg,0.033,2
5080,7.858382879869375,ehdg,0.033,2
5081,7.862984476693227,ehdg,0.033,2
5082,7.8800286383056894,ehdg,0.033,2
5083,7.861683659323012,ehdg,0.033,2
5084,7.859689457320474,ehdg,0.033,2
5085,7.862337508554733,ehdg,0.033,2
5086,7.862719062407405,ehdg,0.033,2
5087,7.866932360057883,ehdg,0.033,2
5088,7.864109566498827,ehdg,0.033,2
5089,7.870263179463111,ehdg,0.033,2
5090,7.866600997180348,ehdg,0.033,2
5091,7.864460462135485,ehdg,0.033,2
5092,7.866051247631228,ehdg,0.033,2
5093,7.8677953241533185,ehdg,0.033,2
5094,7.933236202093467,ehdg,0.033,2
5095,7.856465233021134,ehdg,0.033,2
5096,7.858646559951624,ehdg,0.033,2
5097,7.857325305957279,ehdg,0.033,2
5098,7.857610989857204,ehdg,0.033,2
5099,7.864256270637171,ehdg,0.033,2
5100,7.859715276931383,ehdg,0.033,2
5101,7.85792034412148,ehdg,0.033,2
5102,7.998118430076578,ehdg,0.033,2
5103,7.873207595467697,ehdg,0.033,2
5104,7.897828199534292,ehdg,0.033,2
5105,7.875655213519623,ehdg,0.033,2
5106,7.876898350269143,ehdg,0.033,2
5107,7.856249134563204,ehdg,0.033,2
5108,7.85553353294934,ehdg,0.033,2
5109,7.867238977885459,ehdg,0.033,2
5110,7.881093423522929,ehdg,0.033,2
5111,7.880195648425314,ehdg,0.033,2
5112,7.910806593854815,ehdg,0.033,2
5113,7.9110229220531005,ehdg,0.033,2
5114,7.946671867310834,ehdg,0.033,2
5115,7.916562734601347,ehdg,0.033,2
5116,7.952884958580178,ehdg,0.033,2
5117,7.875261457762471,ehdg,0.033,2
5118,13.716969101876822,ehdg,0.033,2
5119,7.861185278171447,ehdg,0.033,2
5120,7.865674627790866,ehdg,0.033,2
