,Order,Mesh Size,Error,Alpha,Bonus Int,Type
1534,3,0.2807216203941177,0.00029950400576873914,75,15,ehdg
1535,3,0.2807216203941177,0.00030813737913440453,80,15,ehdg
1536,3,0.2807216203941177,0.0003159691208276037,85,15,ehdg
1537,3,0.2807216203941177,0.0003237084480895161,90,15,ehdg
1538,3,0.2807216203941177,0.0003303384070775632,95,15,ehdg
1539,3,0.2807216203941177,0.0003378899965419454,100,15,ehdg
1540,3,0.25929437974046676,9.755385663040404e-05,5,15,ehdg
1541,3,0.25929437974046676,0.00014319495851442083,10,15,ehdg
1542,3,0.25929437974046676,0.000168483910071834,15,15,ehdg
1543,3,0.25929437974046676,0.000188049833950335,20,15,ehdg
1544,3,0.25929437974046676,0.00020350213049281967,25,15,ehdg
1545,3,0.25929437974046676,0.0002161143313594857,30,15,ehdg
1546,3,0.25929437974046676,0.00022797144867289809,35,15,ehdg
1547,3,0.25929437974046676,0.00023834556924241066,40,15,ehdg
1548,3,0.25929437974046676,0.0002479282598816029,45,15,ehdg
1549,3,0.25929437974046676,0.00025630387955468775,50,15,ehdg
1550,3,0.25929437974046676,0.0002652818583123214,55,15,ehdg
1551,3,0.25929437974046676,0.00027356882850827346,60,15,ehdg
1552,3,0.25929437974046676,0.00028145983303025374,65,15,ehdg
1553,3,0.25929437974046676,0.00028910439678995353,70,15,ehdg
1554,3,0.25929437974046676,0.00029566958366128676,75,15,ehdg
1555,3,0.25929437974046676,0.00030309898389321654,80,15,ehdg
1556,3,0.25929437974046676,0.0003109207509834243,85,15,ehdg
1557,3,0.25929437974046676,0.00031792367449101774,90,15,ehdg
1558,3,0.25929437974046676,0.0003236897819259193,95,15,ehdg
1559,3,0.25929437974046676,0.000330470669035979,100,15,ehdg
1560,3,0.23950266199874853,9.858586882574004e-05,5,15,ehdg
1561,3,0.23950266199874853,0.00014095666669778216,10,15,ehdg
1562,3,0.23950266199874853,0.0001639084459786827,15,15,ehdg
1563,3,0.23950266199874853,0.00018055074465937092,20,15,ehdg
1564,3,0.23950266199874853,0.0001931499010967207,25,15,ehdg
1565,3,0.23950266199874853,0.00020303007225571464,30,15,ehdg
1566,3,0.23950266199874853,0.00021233647004868786,35,15,ehdg
1567,3,0.23950266199874853,0.00022033687719748263,40,15,ehdg
1568,3,0.23950266199874853,0.00022743383368333027,45,15,ehdg
1569,3,0.23950266199874853,0.00023351423829773207,50,15,ehdg
1570,3,0.23950266199874853,0.00024036417368762276,55,15,ehdg
1571,3,0.23950266199874853,0.00024671959698068733,60,15,ehdg
1572,3,0.23950266199874853,0.0002528711610504745,65,15,ehdg
1573,3,0.23950266199874853,0.0002586031579595035,70,15,ehdg
1574,3,0.23950266199874853,0.00026337543207958635,75,15,ehdg
1575,3,0.23950266199874853,0.00026927163491540515,80,15,ehdg
1576,3,0.23950266199874853,0.00027570051424427355,85,15,ehdg
1577,3,0.23950266199874853,0.00028111672976571106,90,15,ehdg
1578,3,0.23950266199874853,0.00028528723862179264,95,15,ehdg
1579,3,0.23950266199874853,0.0002906769914225225,100,15,ehdg
1580,3,0.2212216291070449,7.209210591633923e-05,5,15,ehdg
1581,3,0.2212216291070449,0.00010233587186100498,10,15,ehdg
1582,3,0.2212216291070449,0.00011872580644007933,15,15,ehdg
1583,3,0.2212216291070449,0.00013049046684930477,20,15,ehdg
1584,3,0.2212216291070449,0.00013976259550883298,25,15,ehdg
1585,3,0.2212216291070449,0.00014754692088767363,30,15,ehdg
1586,3,0.2212216291070449,0.00015439828636217245,35,15,ehdg
1587,3,0.2212216291070449,0.0001606248358634735,40,15,ehdg
1588,3,0.2212216291070449,0.00016641619799337247,45,15,ehdg
1589,3,0.2212216291070449,0.00017192150566338482,50,15,ehdg
1590,3,0.2212216291070449,0.0001771936835678842,55,15,ehdg
1591,3,0.2212216291070449,0.0001821068468144261,60,15,ehdg
1592,3,0.2212216291070449,0.0001872795483563256,65,15,ehdg
1593,3,0.2212216291070449,0.00019209980801722482,70,15,ehdg
1594,3,0.2212216291070449,0.00019689589529247844,75,15,ehdg
1595,3,0.2212216291070449,0.00020151672783041643,80,15,ehdg
1596,3,0.2212216291070449,0.00020638681758365868,85,15,ehdg
1597,3,0.2212216291070449,0.0002110268483875231,90,15,ehdg
1598,3,0.2212216291070449,0.0002156323714157529,95,15,ehdg
1599,3,0.2212216291070449,0.00022014355002617883,100,15,ehdg
1600,3,0.20433597178569418,7.159911646762479e-05,5,15,ehdg
1601,3,0.20433597178569418,0.00010176270957787442,10,15,ehdg
1602,3,0.20433597178569418,0.00011814118734676624,15,15,ehdg
1603,3,0.20433597178569418,0.0001299408851836223,20,15,ehdg
1604,3,0.20433597178569418,0.00013925659900343603,25,15,ehdg
1605,3,0.20433597178569418,0.0001470944054176639,30,15,ehdg
1606,3,0.20433597178569418,0.00015384627255608286,35,15,ehdg
1607,3,0.20433597178569418,0.00016026976339743654,40,15,ehdg
1608,3,0.20433597178569418,0.00016611437998086148,45,15,ehdg
1609,3,0.20433597178569418,0.00017146200605054133,50,15,ehdg
1610,3,0.20433597178569418,0.0001769385903325908,55,15,ehdg
1611,3,0.20433597178569418,0.00018205546767671417,60,15,ehdg
1612,3,0.20433597178569418,0.00018682815487573425,65,15,ehdg
1613,3,0.20433597178569418,0.0001917484227303611,70,15,ehdg
1614,3,0.20433597178569418,0.00019653640054629693,75,15,ehdg
1615,3,0.20433597178569418,0.00020117213734539038,80,15,ehdg
1616,3,0.20433597178569418,0.0002058815531719394,85,15,ehdg
1617,3,0.20433597178569418,0.00021042069916510616,90,15,ehdg
1618,3,0.20433597178569418,0.00021524292037702834,95,15,ehdg
1619,3,0.20433597178569418,0.00021970307283825474,100,15,ehdg
1620,3,0.18873918221350972,6.863017210015971e-05,5,15,ehdg
1621,3,0.18873918221350972,9.414787629376115e-05,10,15,ehdg
1622,3,0.18873918221350972,0.00010768865754857907,15,15,ehdg
1623,3,0.18873918221350972,0.00011681480129774346,20,15,ehdg
1624,3,0.18873918221350972,0.00012401673772774495,25,15,ehdg
1625,3,0.18873918221350972,0.00012990806206467017,30,15,ehdg
1626,3,0.18873918221350972,0.00013503544143192537,35,15,ehdg
1627,3,0.18873918221350972,0.00013965886128995873,40,15,ehdg
1628,3,0.18873918221350972,0.00014379214070765373,45,15,ehdg
1629,3,0.18873918221350972,0.0001481377495842832,50,15,ehdg
1630,3,0.18873918221350972,0.00015184611052463824,55,15,ehdg
1631,3,0.18873918221350972,0.00015592919039455938,60,15,ehdg
1632,3,0.18873918221350972,0.00015970696163300862,65,15,ehdg
1633,3,0.18873918221350972,0.0001631657438258188,70,15,ehdg
1634,3,0.18873918221350972,0.00016710422531254765,75,15,ehdg
1635,3,0.18873918221350972,0.00017074978044405074,80,15,ehdg
1636,3,0.18873918221350972,0.00017407517760144125,85,15,ehdg
1637,3,0.18873918221350972,0.00017774164480028235,90,15,ehdg
1638,3,0.18873918221350972,0.00018157496642981787,95,15,ehdg
1639,3,0.18873918221350972,0.00018514367158539296,100,15,ehdg
1640,3,0.17433288221999882,5.4782247265343825e-05,5,15,ehdg
1641,3,0.17433288221999882,7.089688672129728e-05,10,15,ehdg
1642,3,0.17433288221999882,8.006071106272543e-05,15,15,ehdg
1643,3,0.17433288221999882,8.61601192887146e-05,20,15,ehdg
1644,3,0.17433288221999882,9.086086867325032e-05,25,15,ehdg
1645,3,0.17433288221999882,9.473820969299519e-05,30,15,ehdg
1646,3,0.17433288221999882,9.810906184730034e-05,35,15,ehdg
1647,3,0.17433288221999882,0.00010123799426174074,40,15,ehdg
1648,3,0.17433288221999882,0.00010419570951878682,45,15,ehdg
1649,3,0.17433288221999882,0.00010701190625973292,50,15,ehdg
1650,3,0.17433288221999882,0.0001096758583616623,55,15,ehdg
1651,3,0.17433288221999882,0.00011241634552765475,60,15,ehdg
1652,3,0.17433288221999882,0.00011500571270823493,65,15,ehdg
1653,3,0.17433288221999882,0.00011765447728741866,70,15,ehdg
1654,3,0.17433288221999882,0.00012022301257728995,75,15,ehdg
1655,3,0.17433288221999882,0.0001228187993740701,80,15,ehdg
1656,3,0.17433288221999882,0.0001253898310302171,85,15,ehdg
1657,3,0.17433288221999882,0.00012797910212333007,90,15,ehdg
1658,3,0.17433288221999882,0.0001305880085781578,95,15,ehdg
