,A
1355,13.901165096250782
1356,13.92078317101491
1357,13.712252253630474
1358,13.200127271362298
1359,13.264872356076902
1360,12.884920609154085
1361,13.323377799273032
1362,13.237886998220898
1363,13.296822436913553
1364,13.238659429497314
1365,13.532135438438619
1366,13.59378333888484
1367,13.645020551181895
1368,13.353148743659194
1369,13.59665630702909
1370,13.240876458053922
1371,13.16056657889105
1372,14.048781958197802
1373,13.431826062847616
1374,13.991460076966314
1375,13.77013729472766
1376,13.539264994812719
1377,12.979000159310829
1378,13.20259787273499
1379,13.444004146254478
1380,13.360349739099767
1381,13.703800536417909
1382,13.430803806176396
1383,13.422920061392563
1384,13.225970724124855
1385,13.567436004900383
1386,13.320478891381043
1387,13.509110304223636
1388,13.94342182761067
1389,13.84572669580361
1390,13.61286767156771
1391,13.676088464184284
1392,13.336000866371032
1393,13.023363791384005
1394,13.117202980988159
1395,13.251285063398061
1396,13.190255859239684
1397,13.185910546061429
1398,13.325304931186794
1399,13.205225097198317
1400,13.50930684711751
1401,13.285360856802036
1402,79.65102245208041
1403,13.301897136570183
1404,63.02331822041501
1405,56.65836631377363
1406,48.57298230816204
1407,64.76995356823866
1408,40.330111586661886
1409,72.6394895458966
1410,49.555242165349256
1411,74.17800619962188
1412,57.345496094839994
1413,68.30973201907047
1414,62.11664226744563
1415,85.5693353436182
1416,13.463911345743572
1417,13.175830757269352
1418,13.071267954159769
1419,13.19570486058729
1420,13.081659781974142
1421,13.389687351881957
1422,13.22611652441152
1423,13.572460079805992
1424,13.314386304610572
1425,13.440293702135197
1426,13.30076615150811
1427,13.333196103042717
1428,13.339705738391807
1429,13.346481263850645
1430,13.55887279046776
1431,13.675481633037512
1432,13.593284811413278
1433,13.613863601442755
1434,13.280862292110772
1435,13.324017670950004
1436,13.061984079218533
1437,13.61629575551689
1438,71.35081035309678
1439,12.950472821365247
1440,13.385396951685383
1441,13.140910600477254
1442,13.333323628144997
1443,13.17819395683754
1444,13.180782607820763
1445,13.604410596849988
1446,13.154505046035148
1447,13.269250677330906
1448,13.866916743387788
1449,13.779265380401828
1450,14.12705919527857
1451,13.967254109979823
1452,13.852109133528483
1453,13.838298948108186
1454,13.669748428767818
1455,13.673294273468933
1456,13.819963083465751
1457,13.253983634367401
1458,12.856562002637688
1459,13.453064933238583
1460,13.198964293961383
1461,13.268797958493135
1462,13.193970336670628
1463,13.630116877667716
1464,13.1287431413953
1465,13.268674258150241
1466,13.89493138180445
1467,13.762630880941375
1468,14.145237061701597
1469,14.029407845389382
1470,13.197926882122141
1471,13.845939281631235
1472,13.114223336910861
1473,13.153254058001483
1474,13.154328008958432
1475,13.388652366225232
1476,13.819911362747167
1477,13.284793774242258
1478,13.628894987217432
1479,13.362131070706269
1480,13.926885244192567
1481,13.471509242981073
1482,13.21472446122899
1483,14.033474815098916
1484,13.144110271564337
1485,13.202715357580093
1486,13.28932345019367
1487,13.032651375739942
1488,13.160314428293805
1489,12.934483558557496
1490,13.577823682374946
1491,13.628640962744655
1492,13.813219428381377
1493,13.494762640688148
1494,13.19082779619436
1495,13.05515239697703
1496,13.474144205737584
1497,13.600877523112441
1498,13.225261824052165
1499,13.096004570554143
1500,13.275643755194997
1501,13.241631544399878
1502,12.996408982691154
1503,13.126591683400676
1504,13.491280375488365
1505,13.89011818244308
1506,13.337502717332029
1507,13.160661471876487
1508,13.000606443563193
1509,13.235628764115186
1510,13.02145777538345
1511,13.100203504014374
1512,13.059059281010907
1513,13.089353114629837
1514,13.09075475914486
1515,13.068958855500263
1516,13.27064016069749
1517,13.003319673056449
1518,71.37556168439278
1519,59.50876666138185
1520,59.21725409146884
1521,42.02584800720837
1522,61.063254855094584
1523,42.30622087022215
1524,69.18715522846581
1525,43.917775912233544
1526,70.00153892235647
1527,45.02435336076752
1528,61.03019790567441
1529,35.1581144099465
1530,71.37552899302105
1531,13.22271578128326
1532,13.216491329408186
1533,13.26773534465345
1534,13.226736497619644
1535,13.246271169758991
1536,13.097135748121673
1537,13.131671265346862
1538,13.070005158966115
1539,13.04007960119877
1540,13.252757607915639
1541,12.981208093831912
1542,13.361864048224227
1543,13.742907508637128
1544,13.787650928476086
1545,13.697309292494543
1546,13.802292986956967
1547,13.744525778422016
1548,13.78385071598164
1549,13.820055048967038
1550,13.744571868972134
1551,13.785721722786654
1552,13.794786467951612
1553,39.572756263863354
1554,134.11160995960802
1555,13.388476656982329
1556,13.629069980428584
1557,13.859114206618287
1558,13.041217473866
1559,13.010746739435174
1560,13.23471835689115
1561,13.057202454280615
1562,12.911857022159769
1563,13.242605221290376
1564,12.927717115945903
1565,13.80526546286982
1566,13.490436368713176
1567,14.014891859740413
1568,85.26463247364316
1569,13.969293208354994
1570,13.796191831487103
1571,13.857134742475788
1572,13.697992724742925
1573,13.106444437559244
1574,13.548291352444027
1575,13.19745371207964
1576,12.92664439740383
1577,12.999751697699747
1578,13.163513453358604
1579,12.911640725961735
1580,13.292787225002561
1581,14.691387852123778
1582,14.035239242773539
1583,13.576132916620828
1584,14.073248995929873
1585,13.615958660961219
1586,14.164525738844498
1587,13.473738328309217
1588,13.09265400617022
1589,13.14849807608677
1590,13.903116948884172
1591,13.994978867384877
1592,13.436819434755659
1593,13.924094854233626
1594,14.05051156816003
1595,13.887051269153531
1596,13.114409705830628
1597,13.334701440978955
1598,12.977043952728906
1599,13.995284891820178
1600,13.930796011586864
1601,13.990457425651659
1602,13.133873314929817
1603,12.920059669594513
1604,12.977907660639818
1605,13.794424592394464
1606,14.003034987239113
1607,13.393281219785386
1608,13.231397483843732
1609,12.960128733540106
1610,13.18598857618026
1611,12.991557563642376
1612,13.76951266432884
1613,13.894188920102577
1614,12.978155221065446
1615,13.09284107073027
1616,13.22532797334965
1617,12.88944429331314
1618,13.017377205735446
1619,13.081473326765956
1620,13.344755918675983
1621,13.122800880490537
1622,13.029197637523435
1623,13.413319978902367
1624,13.378795434649021
1625,13.013781062789405
1626,13.736676506396687
1627,13.590885423192512
1628,13.149010136816655
1629,13.170745055445323
1630,12.889236075546862
1631,13.613137043245738
1632,13.69754957968571
1633,13.548213057328415
1634,13.3395131571763
1635,13.155291509088773
1636,12.980789560884796
1637,13.212901486829495
1638,13.000563477996035
1639,13.064657708086148
1640,13.032084187021251
1641,13.070218161854608
1642,13.010056526648368
1643,13.049745888770532
1644,13.00835157673804
1645,12.988099400580523
1646,13.209350750201963
1647,12.95543000466362
1648,61.55126464774393
1649,52.500903318113856
1650,51.71856643474128
1651,32.888271009673176
1652,49.04062398933683
1653,31.19841658253233
1654,50.90831134983973
1655,30.282522852204664
1656,52.99732877096474
1657,31.260147200484823
1658,55.21656553395052
1659,31.668922231540947
1660,51.415387849091694
1661,26.27951562660561
1662,61.55122123692042
1663,13.206344883553712
1664,13.130799589663257
1665,13.259129174851413
1666,13.208496659224405
1667,13.224780986384665
1668,13.23757383776355
1669,13.2117048376038
1670,13.2135870428027
1671,13.187780262545578
1672,13.165050624676752
1673,13.131118685711566
1674,13.282974025419476
1675,12.998448808421713
1676,13.360130203018812
1677,13.747478606582185
1678,13.841663928103912
1679,13.693206425285847
1680,13.771903415981214
1681,13.75837385720779
1682,13.708950981691903
1683,13.728801372297667
1684,13.653576322641296
1685,13.718484620651664
1686,13.693160798851068
1687,13.728831102125255
1688,13.773931650441265
1689,33.899638811805204
1690,91.95360533509265
1691,13.386318842982579
1692,13.614542010221166
1693,13.829008998291282
1694,12.97343943320447
1695,12.99144909264762
1696,13.164580030402083
1697,13.07759567350111
1698,12.882189340049596
1699,13.05927334735971
1700,12.868971039712669
1701,13.173430541479895
1702,12.915350238396112
1703,13.68351971339911
1704,13.543753065031535
1705,13.790849208659907
1706,60.640859817526945
1707,13.695755706142496
1708,13.692952963270692
1709,13.791551421064337
1710,13.722461606684213
1711,13.9043617268623
1712,13.679954540739963
1713,13.26131001253999
1714,13.299149538463725
1715,13.253814671413487
1716,12.919765049231636
1717,13.22324875866964
1718,13.10701523445632
1719,13.181945249944816
1720,13.222756867559475
1721,12.848289911957945
1722,13.319205288385756
1723,14.699190516696765
1724,13.667032181907373
1725,13.691031143843478
1726,13.700130333181253
1727,13.68599659228634
1728,13.687601140750743
1729,13.621775385923112
1730,13.808490972901645
1731,13.426230112573446
1732,13.104468798524984
1733,13.080193766424799
1734,13.902411090807306
1735,13.97821223143407
1736,13.424550527640175
1737,13.868434775875924
1738,14.022855883812746
1739,13.903145108891223
1740,13.352919864624596
1741,13.018223464742242
1742,14.052280266561013
1743,13.669264818085479
1744,14.051337508576912
1745,13.105677411814536
1746,12.931590345570179
1747,12.92763380748105
1748,12.875885960817392
1749,12.893364843693028
1750,12.991074994912932
1751,13.064628287897325
1752,13.647499539596653
1753,13.587800801994703
1754,13.609487665952113
1755,13.019405868952191
1756,13.078211124297376
1757,13.552375842244915
1758,13.507762438275787
1759,13.690932056348068
1760,13.388057924420268
1761,13.169642854192084
1762,13.247938067153857
1763,13.545630530776734
1764,13.555249884051907
1765,13.626650432027827
1766,12.819303715613993
1767,13.188088951449693
1768,13.488760459481744
1769,13.347709333073329
1770,13.207951998410184
1771,13.430130747219916
1772,13.108124823132018
1773,13.101402752503327
1774,13.496540916768698
1775,13.683846179671662
1776,13.593616942350755
1777,13.670538570780966
1778,13.647849634225683
1779,13.184455469723332
1780,13.595718239697781
1781,13.559024640845848
1782,13.076765177467834
1783,13.082007648493754
1784,13.188009484849525
1785,13.163445381208232
1786,13.104708733782795
1787,13.580807379494797
1788,13.625547952136722
1789,13.108340263878734
1790,13.20593187454781
1791,13.746708653997523
1792,13.7229404580094
1793,13.482050613795272
1794,13.47870649502395
1795,13.670212664566307
1796,13.187515676796004
1797,13.55058321812274
1798,13.778044692190488
1799,13.600354695423853
1800,13.580074053552991
1801,13.542420943634964
1802,13.770176363632544
1803,13.664662045028633
1804,13.33952915386045
1805,13.076542235216962
1806,13.231448104740409
1807,13.36784003448346
1808,13.244988643428956
1809,13.315961245207102
1810,13.184694375788073
1811,13.240524454938669
1812,13.180007670891165
1813,13.187499203700757
1814,13.266205513326913
1815,13.196464949710137
1816,7.986206978528605
1817,7.994289127263252
1818,8.068986176250728
1819,8.008470855937341
1820,34.808228697123035
1821,8.04691053481
1822,44.472421174974805
1823,39.577646867308346
1824,25.46249809019442
1825,39.98786640175153
1826,21.982005332740897
1827,44.28636863747076
1828,21.47798101237456
1829,45.79437525921793
1830,24.034945715399196
1831,45.92410804399604
1832,25.86296014493886
1833,46.769110567775506
1834,25.816116723768147
1835,46.931938554159274
1836,26.36734225680992
1837,44.94744351623711
1838,27.09724549815897
1839,54.42235357043492
1840,13.464561053389136
1841,13.14083021242276
1842,13.071131435680222
1843,13.10930688851619
1844,13.065089429921278
1845,13.210902568900398
1846,13.18181137644256
1847,13.258210016021476
1848,13.230733085791265
1849,13.258567092375957
1850,13.211357252116684
1851,13.334252066080952
1852,13.173994167650214
1853,8.065107185491252
1854,8.073106527910474
1855,13.423044815510162
1856,8.059666319088835
1857,13.334610681606991
1858,13.337537774597429
1859,13.33447361426944
1860,13.527778275510286
1861,13.616900010086152
1862,13.607784673307618
1863,13.643358341104616
1864,13.619878733995836
1865,13.632132387784464
1866,13.619486841033176
1867,13.620030412572856
1868,13.606882561945207
1869,13.599124807938106
1870,13.312173811201129
1871,13.35896470950727
1872,13.101200089330892
1873,13.652634248666903
1874,31.991251767584647
1875,12.95427277851147
1876,13.378378361091093
1877,13.432085188715241
1878,13.518514115293984
1879,13.37069550568137
1880,13.119846806906173
1881,13.104248339889349
1882,13.207632341206462
1883,13.120813158679214
1884,13.20332453666321
1885,7.9891406384269805
1886,8.161733875938669
1887,8.022868143025127
1888,7.98727631985477
1889,42.18469636565504
1890,43.882106472970285
1891,36.528082070404444
1892,21.849262294694128
1893,8.25079016100304
1894,13.831172578044136
1895,13.807087649973868
1896,13.66419571737114
1897,13.649436636812666
1898,13.686049147194709
1899,13.66957078233765
1900,13.69909478606802
1901,13.673481535130371
1902,13.6843649887557
1903,13.669151715492276
1904,13.788521156279232
1905,13.237566001676598
1906,12.888423378088046
1907,13.398567887294725
1908,13.246572497744982
1909,13.31275118562376
1910,13.286208660770342
1911,13.230761533770568
1912,13.231202498388864
1913,13.076289634608864
1914,13.141144295202494
1915,13.123060486199273
1916,13.084625389652425
1917,8.002437405743484
1918,8.275960498406588
1919,13.23864017127029
1920,13.753256621527234
1921,13.77425706929207
1922,8.274747963376141
1923,13.789010846421737
1924,13.647749254255169
1925,13.64471736022825
1926,13.622444310868357
1927,13.630462135490284
1928,13.652824789648655
1929,13.708571233425008
1930,13.370259415885853
1931,13.71686390877095
1932,13.19453539023414
1933,13.273751132070748
1934,13.21971909067868
1935,13.419070806705722
1936,13.694351056506163
1937,13.391324617165344
1938,13.118059572752923
1939,13.126393237408951
1940,13.398216232993349
1941,8.422023240862007
1942,8.42874728094363
1943,13.648661677021462
1944,13.658461034652271
1945,13.681316359336094
1946,13.915888020145248
1947,13.706906771005027
1948,13.682828051319905
1949,13.670637598417617
1950,13.78153515692394
1951,13.395623224349324
1952,13.491195159584306
1953,13.236312859056913
1954,13.619674800131115
1955,13.286148180624725
1956,8.039640804532002
1957,13.336312182519253
1958,8.060447889576558
1959,13.165460387418598
1960,13.208004997183897
1961,12.867532435839733
1962,13.275540161220599
1963,7.908431094204775
1964,13.622527912012309
1965,13.758324294426002
1966,13.780976153448115
1967,13.657709149695597
1968,13.636821386390729
1969,13.798040847776798
1970,13.898810932969898
1971,8.027133319275446
1972,13.728107906504363
1973,13.747832426807697
1974,13.289519521615212
1975,13.094920523145824
1976,8.030844237931937
1977,13.228377847024525
1978,8.038502273447778
1979,13.207344979237632
1980,13.317080647356478
1981,13.717540649719375
1982,13.908620790234327
1983,13.443582480570686
1984,13.585076125023944
1985,13.244589155283148
1986,13.37574458464885
1987,13.637033789065871
1988,13.190856325953174
1989,7.917610871614905
1990,13.527900548228278
1991,13.71596380834834
1992,13.722231338196341
1993,13.260876975136878
1994,7.950614022681369
1995,13.505617989208982
1996,13.375723565263874
1997,13.143138075624167
1998,13.281204161891518
1999,7.984565554114961
2000,13.166922450530151
2001,13.65631971916607
2002,13.531619583933066
2003,13.55958880892607
2004,7.927829436374677
2005,13.560898400902445
2006,13.357831943627879
2007,14.061679967021696
2008,13.128436157624925
2009,13.453803628598862
2010,13.266441654009778
2011,14.57005874745975
2012,14.138745885820349
2013,13.76571977733674
2014,13.541456006147266
2015,7.894626098339946
2016,13.4703639668049
2017,13.202536808874866
2018,13.1199380585205
2019,8.128451671765228
2020,8.184374706887509
2021,8.094151784460218
2022,13.527111192374402
2023,7.952556908546285
2024,13.416239693725673
2025,14.302036860252919
2026,13.070319735481593
2027,8.24397064433076
2028,13.241049070297542
2029,8.233649313333109
2030,8.175961822845569
2031,13.491161964184428
2032,12.899048558635828
2033,13.43894517148157
2034,14.111467719158203
2035,12.961373247333004
2036,4805512.172523291
2037,809111.3361260893
2038,4805512.172523291
2039,809111.3361260893
2040,922328.5283101656
2041,603.9762575535656
2042,203775.9715347385
2043,21.73385520576906
2044,922328.5279615347
2045,203775.97153958553
2046,21.733330212581933
2047,603.9762572728185
2048,15.558732001134576
2049,600.1179476973772
2050,600.1179476973793
2051,15.558732001158091
2052,5415.497316091395
2053,21.7330923176769
2054,15.558732001134548
2055,600.1179476973796
2056,600.1179476973796
2057,15.558732001158068
2058,5415.497316075234
2059,21.732843180695163
2060,15.558732001134612
2061,600.1179476973791
2062,600.1179476973796
2063,15.558732001158052
2064,1837356.8317018917
2065,203775.97153101643
2066,15.334409091911926
2067,7058.66668940327
2068,312.4506637768649
2069,231.49332662402688
2070,3688.2826288613014
2071,15.24958573586764
2072,15.249590897258427
2073,15.334442905855452
2074,15.010214928174133
2075,1184.544091893156
2076,15.010218619493457
2077,15.010217483397629
2078,15.096170281755418
2079,15.096167009607974
2080,15.558732001000626
2081,15.02873303015095
2082,733.8702806893766
2083,15.283095618908684
2084,142.78313877633198
2085,173.1675965830876
2086,279.21904325991306
2087,287.4739132247559
2088,15.023344652125838
2089,15.55873200100281
2090,15.026828536109715
2091,15.73589761085011
2092,15.733951424665758
2093,635.135814160063
2094,15.963485796937274
2095,15.149317631682532
2096,15.075843693527682
2097,16.391663452209833
2098,15.078442510536249
2099,15.914795786530629
2100,15.558732001000635
2101,15.132223526006742
2102,886.2029340051582
2103,15.697682549729713
2104,166.29779253320802
2105,192.11503010312606
2106,335.9140463513405
2107,287.4739132247558
2108,15.001716021197087
2109,15.132682222600742
2110,15.253852901875137
2111,16.038946181017106
2112,16.001668504403774
2113,15.176976275550922
2114,15.075511919750209
2115,701.6893343376029
2116,15.85234643824554
2117,15.064638237322496
2118,15.149063005195206
2119,15.43791496932112
2120,15.558732001000626
2121,15.29895593016925
2122,1207.6496333021596
2123,15.175577009728555
2124,224.6960152001394
2125,190.90957612464572
2126,657.6442936133072
2127,287.473913224756
2128,15.135012875971418
2129,15.258645934831035
2130,15.0193028862484
2131,15.259098805109886
2132,15.940556159522696
2133,15.135466443882615
2134,15.01918344034487
2135,495.71163611270623
2136,15.702299934227247
2137,15.059655808020338
2138,15.108144908675113
2139,15.17533618477529
2140,15.108360056100347
2141,15.702144134409732
2142,15.175418142550956
2143,15.059990096799584
2144,15.558732000991341
2145,15.05020352949796
2146,15.0952478096831
2147,15.097916070046981
2148,178.4585522206024
2149,151.6870625178891
2150,146.1922345132451
2151,196.15434637756152
2152,178.4585522206029
2153,15.05020352949796
2154,15.0952478096831
2155,15.097916070046947
2156,15.55873200099172
2157,15.050203529498022
2158,15.445876822359041
2159,141.57481870560412
2160,983.3746880169482
2161,15.445876822357118
2162,15.095247809683261
2163,15.097916070046889
2164,15.25339769997716
2165,572.5800201427228
2166,15.462466423335108
2167,15.46246642333457
2168,15.287809051119758
2169,15.253397699977803
2170,15.253397699977524
2171,15.462466423335295
2172,15.287809051121322
2173,15.287809051119766
2174,15.287809051119078
2175,15.253397699977214
2176,15.55873200099132
2177,15.056798880323184
2178,15.2291412204813
2179,15.429610870707895
2180,332.2186133942207
2181,15.087089956037
2182,147.100297965196
2183,138.00686357194144
2184,206.2075991842725
2185,120.58982007971277
2186,192.08681995050426
2187,178.4585522206029
2188,15.041177674829854
2189,15.12134769526451
2190,15.198143056824465
2191,15.18130601194368
2192,15.560948055931
2193,15.372542356121771
2194,15.446922761290766
2195,15.831435362985669
2196,16.017565805047614
2197,15.401277439756965
2198,15.044311799744081
2199,180.38286791269013
2200,15.467576254734649
2201,15.79640064887462
2202,15.39187851380975
2203,15.018775392311657
2204,15.1134900033142
2205,15.109053319710908
2206,15.057021469188104
2207,15.131385121390357
2208,15.112590298513972
2209,15.107325123771767
2210,15.087277246143493
2211,15.90086027196534
2212,15.558732000990059
2213,15.042202789160799
2214,15.031860700412366
2215,15.002299759829219
2216,15.01174187835044
2217,15.047385168469557
2218,125.73152491999852
2219,15.306224693145804
2220,80.94500766537833
2221,107.08878533761674
2222,62.17261082489733
2223,118.31190782268462
2224,104.78742110604952
2225,104.46313467740234
2226,121.72659103903482
2227,127.88950301913604
2228,15.041469321979493
2229,15.008242087505556
2230,15.086176554191868
2231,15.064515871417314
2232,15.103904187652871
2233,15.558732000990148
2234,15.028036778684662
2235,15.023732249391845
2236,15.006085250309063
2237,15.477927506413984
2238,140.20117667198167
2239,15.439537269775727
2240,15.62485814585716
2241,15.065774243850768
2242,15.124843132211037
2243,15.12351802342578
2244,15.005051069362125
2245,15.02141560839652
2246,15.003477331172757
2247,15.05200733311377
2248,15.026640952722586
2249,15.623884803656559
2250,15.251800367048043
2251,15.54251181930141
2252,15.125774463594169
2253,15.171533002572225
2254,15.228695081203037
2255,15.061605163533752
2256,15.109242986059002
2257,15.084419527961822
2258,15.023323967417852
2259,15.079158091539735
2260,15.01714336567716
2261,15.025853072013339
2262,15.12073610241455
2263,15.135488453528144
2264,15.558732000990043
2265,15.065170335409263
2266,15.01298612213688
2267,15.075396992240607
2268,15.019757068473462
2269,15.038130500754749
2270,126.56284003536621
2271,15.217239543201368
2272,82.77620130708807
2273,120.48517242874026
2274,66.96218979516723
2275,98.58585284965137
2276,124.0934321307051
2277,97.66327490460618
2278,93.59210899703669
2279,127.88950301913616
2280,15.038184137100432
2281,15.03154677457874
2282,15.130748430711412
2283,15.190988614633588
2284,15.380954408312235
2285,15.29731581706731
2286,15.035115149651249
2287,15.335512436093868
2288,15.238040347652571
2289,15.228396505251501
2290,15.586363515612787
2291,15.54938925268554
2292,15.954543381294386
2293,15.32281295696999
2294,118.31627517168963
2295,15.480188056578912
2296,15.054187448344377
2297,15.00674113855463
2298,15.004887688149779
2299,15.056222171017536
2300,15.023939065513375
2301,15.037511291681062
2302,15.001754778127918
2303,15.060047015150449
2304,15.035727854783664
2305,15.244209991879615
2306,15.065915311365718
2307,15.097017920608335
2308,15.127389439988956
2309,15.223888957917659
2310,15.015055778449451
2311,15.112343666908021
2312,15.165251709782446
2313,15.14951329284354
2314,15.12052083092031
2315,15.046648114731449
2316,15.148169714645672
2317,15.220240063505658
2318,15.0660624113905
2319,15.310606679623808
2320,15.095842022093755
2321,15.178781441416259
2322,15.558732000989774
2323,15.071663087203344
2324,15.025231572532203
2325,15.100590423332287
2326,15.09998106556276
2327,15.129903408701448
2328,15.188049602278921
2329,15.12530841886832
2330,86.86239296882022
2331,15.11521953373867
2332,80.66290428471449
2333,70.97956866879427
2334,58.407824354906836
2335,72.06927565568618
2336,48.549609626173755
2337,83.15011365437755
2338,49.76357779650611
2339,83.51531944321734
2340,61.892325500536586
2341,100.1699076344301
2342,15.054423703049375
2343,15.010094566206224
2344,15.02551615129647
2345,15.115552930754923
2346,15.079123091787258
2347,15.18594125715547
2348,15.08557110953788
2349,15.306839315368705
2350,15.100731474665405
2351,15.370675828649455
2352,15.315046202663213
2353,15.225471569822938
2354,15.269464223801007
2355,15.269413839785186
2356,15.641912490862184
2357,15.621065932376874
2358,15.910155388872539
2359,15.339763660172396
2360,82.45870283663346
2361,15.53469866461
2362,15.050196728173287
2363,15.016851401241983
2364,15.00405793752497
2365,15.018881697358857
2366,15.09929318529923
2367,15.138000602382244
2368,15.025142537447097
2369,15.145550511959414
2370,15.074972066619468
2371,15.288647687283841
2372,15.045688161429737
2373,15.133288558931703
2374,15.063640677177528
2375,15.121187490984473
2376,15.02780255326494
2377,15.220067400364883
2378,15.22709890146144
2379,15.115878145607445
2380,15.07620682231568
2381,15.181853553152953
2382,15.237846207218091
2383,15.12490043487037
2384,15.235746602274695
2385,15.033214837657352
2386,15.058154745923781
2387,15.10043012101245
2388,15.238694794518146
2389,15.070443325102394
2390,15.118658070029465
2391,15.157930996014459
2392,15.331900261359564
2393,15.091231478284435
2394,15.035778245476546
2395,15.057836461823245
2396,15.099233498670815
2397,15.027634574921304
2398,15.02290669868811
2399,15.032126693575597
2400,15.498164209586802
2401,15.49426262744157
2402,15.09585444761214
2403,15.285214970719933
2404,15.021158852133057
2405,15.086356161479644
2406,15.083480383754857
2407,15.036944593979158
2408,15.014732283743871
2409,15.273969204407953
2410,15.558732000989735
2411,15.073979731952557
2412,15.01574950991201
2413,15.052501576474091
2414,15.009596635858664
2415,15.02229216903845
2416,15.033882841263427
2417,15.046702845031888
2418,15.152951985659126
2419,15.13185123118353
2420,59.72580455777314
2421,15.113040067960583
2422,65.17627960459312
2423,59.98176390254619
2424,40.62034018034475
2425,66.58619048275602
2426,34.251706608876546
2427,72.90145318983996
2428,39.49187229441057
2429,74.12753304834702
2430,43.9465439539966
2431,69.4369223956453
2432,47.84180683209822
2433,83.18128275419528
2434,15.049768564168385
2435,15.006051137372978
2436,15.075987938842182
2437,15.014966453605414
2438,15.02138427603306
2439,15.040091169970786
2440,15.069659089833396
2441,15.16107199128637
2442,15.134898566254224
2443,15.260089909421607
2444,15.101864362722552
2445,15.312672371572564
2446,15.257084174164016
2447,15.152096468050658
2448,15.104327905833452
2449,15.303496513732652
2450,15.094103873611346
2451,15.12062562237119
2452,15.454917062047038
2453,15.373477576891526
2454,16.10574892329138
2455,15.28532707220551
2456,55.21455638459134
2457,15.515704702328337
2458,15.065271557278486
2459,15.00545155660103
2460,15.003293554527014
2461,15.004942404375424
2462,15.025963545796657
2463,15.104728119108966
2464,15.247826860178073
2465,15.163429183320144
2466,15.044309434486225
2467,15.049516207071278
2468,15.27461836907764
2469,15.149814227785905
2470,15.051825724826868
2471,15.076140715232395
2472,15.015359252638081
2473,15.006564824884533
2474,15.018350374328591
2475,15.012500963189348
2476,15.181019343809474
2477,15.202234298764031
2478,15.105577321657615
2479,15.023823570500053
2480,15.054186212832246
2481,15.10253888042029
2482,15.216952740084466
2483,15.162101817401163
2484,15.071486116209297
2485,15.051488892708345
2486,15.285302027093374
2487,15.264478797599567
2488,15.25340072251275
2489,15.037213825759393
2490,15.014342203426578
2491,15.017983995491742
2492,15.06107571587431
2493,15.007569920711108
2494,15.0571798918459
2495,15.047634204215523
2496,15.08523153154647
2497,15.022376336150161
2498,15.04500943665152
2499,15.07136211148483
2500,15.01125192180988
2501,15.111437800862067
2502,15.31631706433287
2503,15.013393717791418
2504,15.034554861214659
2505,15.05717377893204
2506,15.003376526118698
2507,15.192732846369097
2508,15.000215035436122
2509,15.0487184333914
2510,15.103202786416926
2511,15.014422084195651
2512,15.003551267486323
2513,15.023763599370978
2514,15.088938108454778
2515,15.040002574448275
2516,15.042874650107166
2517,15.031715679345606
2518,15.006677381623826
2519,15.006141352898045
2520,15.07617490139824
2521,15.040873409107558
2522,15.05673674223259
2523,15.174191397482131
2524,15.558732000989677
2525,15.033266984872203
2526,15.038560027482344
2527,15.001466043275208
2528,15.02696506767711
2529,15.017849714562333
2530,15.01727035777569
2531,15.01754026942618
2532,15.011884351255276
2533,15.021923773573182
2534,15.046305575169832
2535,15.097573540921093
2536,71.90227486929199
2537,62.272810282444865
2538,62.03458949803458
2539,35.41855463287192
2540,63.53895289990206
2541,35.404043762096215
2542,70.10008328619992
2543,35.47953481366157
2544,70.75308512382051
2545,35.35076724265679
2546,63.513421840175575
2547,28.803813837668425
2548,71.90227486929243
2549,15.026159234082254
2550,15.011256195925544
2551,15.017299084603385
2552,15.00468281332658
2553,15.008402991393336
2554,15.020728546429071
2555,15.007889976972619
2556,15.029743996184774
2557,15.027084615669464
2558,15.063046049251835
2559,15.128768949463671
2560,15.558732000989703
2561,15.026229108710705
2562,15.00945475817273
2563,15.011272133358418
2564,15.003959763897887
2565,15.002240646717055
2566,15.004662683411615
2567,15.008937701917757
2568,15.005386367299149
2569,15.01079719561295
2570,15.428337765423962
2571,36.54905680052762
2572,89.9979965644748
2573,15.464955644050132
2574,15.072325920579138
2575,15.065049863706236
2576,15.022171897780279
2577,15.036684057773272
2578,15.00407619997177
2579,15.02337037886884
2580,15.195711768380894
2581,15.029911311672992
2582,15.602222945010706
2583,15.047734120745035
2584,15.058823897490694
2585,15.078658243352425
2586,60.65687599648007
2587,15.087945192709075
2588,15.009934689235628
2589,15.151641499075243
2590,15.004477877123945
2591,15.02081890077211
2592,15.032833530369125
2593,15.044199411854564
2594,15.600534068987976
2595,15.044365147027571
2596,15.005423995896248
2597,15.169587106953063
2598,15.0048954301033
2599,15.59227316763569
2600,15.124280088539958
2601,15.028673150132292
2602,15.128412547846215
2603,15.01646665639774
2604,15.173407581355573
2605,15.162544767729663
2606,15.011693709934285
2607,15.007271857935491
2608,15.09589389864142
2609,15.150703147757175
2610,15.16232691801947
2611,15.040904329858718
2612,15.163833425435623
2613,15.024800489210183
2614,15.016520082115653
2615,15.141759585833906
2616,15.053674477024636
2617,15.174356770402024
2618,15.111155184797147
2619,15.10729534337167
2620,15.026906782461339
2621,15.215316145378013
2622,15.110722964637214
2623,15.057889894528827
2624,15.256808910227452
2625,15.102105779513225
2626,15.045102982078921
