,Order,Mesh Size,Error,Alpha,Bonus Int
472,1.0,0.25,0.04049101798706387,36.0,5.0
473,1.0,0.25,0.0012381553226294023,36.0,7.0
474,1.0,0.25,0.0005980232734542505,36.0,9.0
475,1.0,0.25,0.00044512460342882885,36.0,11.0
476,1.0,0.25,0.0004172658285970106,36.0,13.0
477,1.0,0.25,0.00041955677599671564,36.0,15.0
478,1.0,0.25,0.0004250202853466126,36.0,17.0
479,1.0,0.25,0.0004277254753917065,36.0,19.0
480,1.0,0.25,0.07133931557845755,41.0,1.0
481,1.0,0.25,0.03641553144230295,41.0,3.0
482,1.0,0.25,0.14896720897003277,41.0,5.0
483,1.0,0.25,0.007107701419978553,41.0,7.0
484,1.0,0.25,0.002260847638120797,41.0,9.0
485,1.0,0.25,0.0007883128872106077,41.0,11.0
486,1.0,0.25,0.0004548219475400575,41.0,13.0
487,1.0,0.25,0.0004048492492767114,41.0,15.0
488,1.0,0.25,0.00040063684087937595,41.0,17.0
489,1.0,0.25,0.0004021636525338669,41.0,19.0
490,1.0,0.25,0.0047360553113016245,46.0,1.0
491,1.0,0.25,0.041769638852470925,46.0,3.0
492,1.0,0.25,0.03501589778411367,46.0,5.0
493,1.0,0.25,17514473.271758422,46.0,7.0
494,1.0,0.25,0.008872348166128296,46.0,9.0
495,1.0,0.25,0.004088502457747304,46.0,11.0
496,1.0,0.25,0.006401197080151096,46.0,13.0
497,1.0,0.25,0.0008059962368690572,46.0,15.0
498,1.0,0.25,0.0006054377241772095,46.0,17.0
499,1.0,0.25,0.0005665529814323102,46.0,19.0
500,1.0,0.25,0.9930186743801835,51.0,1.0
501,1.0,0.25,7.343569545712101e+21,51.0,3.0
502,1.0,0.25,0.6475536515108264,51.0,5.0
503,1.0,0.25,0.009112575821871438,51.0,7.0
504,1.0,0.25,0.002523631002791576,51.0,9.0
505,1.0,0.25,0.0009454179267219383,51.0,11.0
506,1.0,0.25,0.00046531864228462896,51.0,13.0
