,Order,Mesh Size,Error,Alpha,Bonus Int
235,1.0,0.5,0.0028491077275920275,16.0,11.0
236,1.0,0.5,0.002866683724660171,16.0,13.0
237,1.0,0.5,0.002936373639864101,16.0,15.0
238,1.0,0.5,0.002989085045253153,16.0,17.0
239,1.0,0.5,0.0030198966009482887,16.0,19.0
240,1.0,0.5,1.2580748622433484,21.0,1.0
241,1.0,0.5,0.023071075343970182,21.0,3.0
242,1.0,0.5,0.008466976620859266,21.0,5.0
243,1.0,0.5,0.003480537271496039,21.0,7.0
244,1.0,0.5,0.0023889214757612924,21.0,9.0
245,1.0,0.5,0.002140151271438324,21.0,11.0
246,1.0,0.5,0.002143197504685702,21.0,13.0
247,1.0,0.5,0.0021865381046522543,21.0,15.0
248,1.0,0.5,0.0022187144632263445,21.0,17.0
249,1.0,0.5,0.0022363961767656692,21.0,19.0
250,1.0,0.5,0.004892667922715308,26.0,1.0
251,1.0,0.5,0.023071727995450677,26.0,3.0
252,1.0,0.5,0.00712689835844919,26.0,5.0
253,1.0,0.5,0.002903405542201779,26.0,7.0
254,1.0,0.5,0.001972665144533235,26.0,9.0
255,1.0,0.5,0.0017365006677210989,26.0,11.0
256,1.0,0.5,0.0017149286998948629,26.0,13.0
257,1.0,0.5,0.0017355538406818836,26.0,15.0
258,1.0,0.5,0.001753397871961596,26.0,17.0
259,1.0,0.5,0.0017631873009833908,26.0,19.0
260,1.0,0.5,1.7175670658850624,31.0,1.0
261,1.0,0.5,0.02266231773432337,31.0,3.0
262,1.0,0.5,0.006115613953153393,31.0,5.0
263,1.0,0.5,0.0025254806769905423,31.0,7.0
264,1.0,0.5,0.001706444247050823,31.0,9.0
265,1.0,0.5,0.0014718275228353505,31.0,11.0
266,1.0,0.5,0.0014295814197332042,31.0,13.0
267,1.0,0.5,0.0014337839852082352,31.0,15.0
268,1.0,0.5,0.0014421868978351747,31.0,17.0
269,1.0,0.5,0.001447253683604425,31.0,19.0
270,1.0,0.5,1.0762441834567118,36.0,1.0
271,1.0,0.5,0.022059497445420316,36.0,3.0
272,1.0,0.5,0.005346848656052664,36.0,5.0
273,1.0,0.5,0.00225719652745884,36.0,7.0
274,1.0,0.5,0.0015194942011104433,36.0,9.0
275,1.0,0.5,0.0012849559303704041,36.0,11.0
276,1.0,0.5,0.0012274168130737679,36.0,13.0
277,1.0,0.5,0.0012199946095585547,36.0,15.0
278,1.0,0.5,0.0012220373799804313,36.0,17.0
279,1.0,0.5,0.0012241386043775578,36.0,19.0
280,1.0,0.5,3.911843420631194,41.0,1.0
281,1.0,0.5,0.021360880377675324,41.0,3.0
282,1.0,0.5,0.004753452312580364,41.0,5.0
283,1.0,0.5,0.0020554315828347687,41.0,7.0
284,1.0,0.5,0.001380227761856084,41.0,9.0
285,1.0,0.5,0.0011472103899304515,41.0,11.0
286,1.0,0.5,0.0010791125444331148,41.0,13.0
287,1.0,0.5,0.001063538278596355,41.0,15.0
288,1.0,0.5,0.0010612190105813238,41.0,17.0
289,1.0,0.5,0.00106139016032605,41.0,19.0
290,1.0,0.5,1.1776532371635344,46.0,1.0
291,1.0,0.5,0.020615823716131416,46.0,3.0
292,1.0,0.5,0.004286808299990562,46.0,5.0
293,1.0,0.5,0.00189706145906056,46.0,7.0
294,1.0,0.5,0.0012723897654288675,46.0,9.0
295,1.0,0.5,0.0010430892983731089,46.0,11.0
296,1.0,0.5,0.0009683384803673411,46.0,13.0
297,1.0,0.5,0.0009472117485777203,46.0,15.0
298,1.0,0.5,0.000941919778296937,46.0,17.0
